CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,paid_off,#_of_pastdues,no_loan,target
F,N,Y,135000.0,Pensioner,secondary,Married,House / apartment,56.013698630136986,1000.6657534246575,2.0,0,0,56,1
F,N,Y,135000.0,Pensioner,secondary,Married,House / apartment,56.013698630136986,1000.6657534246575,2.0,0,30,2,0
F,N,Y,135000.0,Pensioner,secondary,Married,House / apartment,56.013698630136986,1000.6657534246575,2.0,22,4,0,1
F,N,Y,135000.0,Pensioner,secondary,Married,House / apartment,56.013698630136986,1000.6657534246575,2.0,0,12,2,0
M,Y,Y,126000.0,Working,Higher education,Single,House / apartment,39.78630136986301,-2.3643835616438356,1.0,0,0,5,1
M,Y,Y,126000.0,Working,Higher education,Single,House / apartment,39.78630136986301,-2.3643835616438356,1.0,0,17,16,0
M,Y,Y,126000.0,Working,Higher education,Single,House / apartment,39.78630136986301,-2.3643835616438356,1.0,0,18,16,0
F,Y,Y,225000.0,Working,Higher education,Married,House / apartment,44.556164383561644,-0.8602739726027397,2.0,13,3,0,1
F,Y,Y,225000.0,Working,Higher education,Married,House / apartment,44.556164383561644,-0.8602739726027397,2.0,9,3,0,1
F,Y,Y,225000.0,Working,Higher education,Married,House / apartment,44.556164383561644,-0.8602739726027397,2.0,10,4,1,1
F,Y,Y,225000.0,Working,Higher education,Married,House / apartment,44.556164383561644,-0.8602739726027397,2.0,13,3,0,1
F,N,N,225000.0,Working,secondary,Single,House / apartment,38.320547945205476,-2.6986301369863015,3.0,0,23,0,0
F,N,N,225000.0,Working,secondary,Single,House / apartment,38.320547945205476,-2.6986301369863015,3.0,0,57,0,0
F,N,Y,225000.0,Pensioner,secondary,Married,House / apartment,52.45753424657534,1000.6657534246575,2.0,35,7,3,1
M,Y,N,135000.0,Working,secondary,Married,House / apartment,40.087671232876716,-1.1972602739726028,2.0,29,6,0,1
F,Y,Y,144000.0,Working,secondary,Married,House / apartment,36.863013698630134,-5.619178082191781,2.0,0,1,1,0
F,Y,Y,144000.0,Working,secondary,Married,House / apartment,36.863013698630134,-5.619178082191781,2.0,12,4,0,1
F,Y,Y,139500.0,Working,secondary,Married,House / apartment,41.0,-6.032876712328767,2.0,0,1,3,0
F,N,N,135000.0,Working,secondary,Married,House / apartment,48.775342465753425,-29.484931506849314,2.0,0,21,0,0
F,N,N,135000.0,Working,secondary,Married,House / apartment,48.775342465753425,-29.484931506849314,2.0,20,1,1,1
F,N,N,135000.0,Working,secondary,Married,House / apartment,48.775342465753425,-29.484931506849314,2.0,0,44,0,0
F,N,N,135000.0,Working,secondary,Married,House / apartment,48.775342465753425,-29.484931506849314,2.0,0,59,0,0
F,N,N,135000.0,Working,secondary,Married,House / apartment,48.775342465753425,-29.484931506849314,2.0,0,46,0,0
F,N,N,225000.0,Working,Higher education,Single,House / apartment,49.78904109589041,-2.128767123287671,1.0,0,3,1,0
F,Y,Y,247500.0,Working,secondary,Married,House / apartment,50.09041095890411,-3.0493150684931507,2.0,0,6,0,0
F,Y,Y,247500.0,Working,secondary,Married,House / apartment,50.09041095890411,-3.0493150684931507,2.0,0,12,0,0
F,Y,Y,247500.0,Working,secondary,Married,House / apartment,50.09041095890411,-3.0493150684931507,2.0,9,12,0,0
F,Y,Y,247500.0,Working,secondary,Married,House / apartment,50.09041095890411,-3.0493150684931507,2.0,9,1,2,1
F,Y,Y,247500.0,Working,secondary,Married,House / apartment,50.09041095890411,-3.0493150684931507,2.0,0,12,0,0
F,Y,Y,247500.0,Working,secondary,Married,House / apartment,50.09041095890411,-3.0493150684931507,2.0,9,12,0,0
F,Y,Y,247500.0,Working,secondary,Married,House / apartment,50.09041095890411,-3.0493150684931507,2.0,8,12,0,0
F,Y,Y,247500.0,Working,secondary,Married,House / apartment,50.09041095890411,-3.0493150684931507,2.0,14,12,0,1
F,Y,Y,247500.0,Working,secondary,Married,House / apartment,50.09041095890411,-3.0493150684931507,2.0,40,12,0,1
F,Y,Y,247500.0,Working,secondary,Married,House / apartment,50.09041095890411,-3.0493150684931507,2.0,0,9,0,0
F,Y,Y,247500.0,Working,secondary,Married,House / apartment,50.09041095890411,-3.0493150684931507,2.0,0,9,0,0
F,N,N,225000.0,Working,Higher education,Married,House / apartment,30.136986301369863,-2.213698630136986,2.0,23,7,0,1
F,N,N,225000.0,Working,Higher education,Married,House / apartment,30.136986301369863,-2.213698630136986,2.0,8,7,0,1
F,Y,Y,76500.0,Working,Higher education,Married,House / apartment,34.14520547945205,-4.468493150684932,6.0,0,5,1,0
F,Y,Y,76500.0,Working,Higher education,Married,House / apartment,34.14520547945205,-4.468493150684932,6.0,0,4,1,0
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,57.443835616438356,1000.6657534246575,2.0,0,6,4,0
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,57.443835616438356,1000.6657534246575,2.0,3,12,14,0
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,57.443835616438356,1000.6657534246575,2.0,0,3,2,0
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,57.443835616438356,1000.6657534246575,2.0,0,8,2,0
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,57.443835616438356,1000.6657534246575,2.0,0,12,17,0
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,57.443835616438356,1000.6657534246575,2.0,0,6,4,0
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,57.443835616438356,1000.6657534246575,2.0,2,12,14,0
F,N,Y,360000.0,Working,secondary,Married,House / apartment,43.320547945205476,-1.547945205479452,4.0,0,0,43,1
F,N,Y,360000.0,Working,secondary,Married,House / apartment,43.320547945205476,-1.547945205479452,4.0,0,21,1,0
F,N,Y,360000.0,Working,secondary,Married,House / apartment,43.320547945205476,-1.547945205479452,4.0,31,9,0,1
F,N,Y,360000.0,Working,secondary,Married,House / apartment,43.320547945205476,-1.547945205479452,4.0,0,0,44,1
F,N,Y,360000.0,Working,secondary,Married,House / apartment,43.320547945205476,-1.547945205479452,4.0,0,0,19,1
M,N,Y,112500.0,Working,secondary,Married,House / apartment,58.010958904109586,-1.8,2.0,0,12,9,0
M,N,Y,225000.0,Working,Higher education,Single,House / apartment,40.41917808219178,-5.383561643835616,1.0,0,12,40,0
M,N,Y,225000.0,Working,Higher education,Single,House / apartment,40.41917808219178,-5.383561643835616,1.0,34,9,4,1
M,Y,Y,337500.0,Working,secondary,Married,House / apartment,51.52328767123288,-3.2986301369863016,2.0,17,8,0,1
M,Y,Y,337500.0,Working,secondary,Married,House / apartment,51.52328767123288,-3.2986301369863016,2.0,17,8,0,1
M,N,Y,450000.0,Working,secondary,Married,House / apartment,64.86027397260274,-5.717808219178083,2.0,41,1,6,1
M,N,Y,450000.0,Working,secondary,Married,House / apartment,64.86027397260274,-5.717808219178083,2.0,4,2,1,1
M,N,Y,450000.0,Working,secondary,Married,House / apartment,64.86027397260274,-5.717808219178083,2.0,0,0,4,1
M,N,Y,450000.0,Working,secondary,Married,House / apartment,64.86027397260274,-5.717808219178083,2.0,0,6,2,0
M,N,Y,450000.0,Working,secondary,Married,House / apartment,64.86027397260274,-5.717808219178083,2.0,0,0,2,1
M,N,Y,450000.0,Working,secondary,Married,House / apartment,64.86027397260274,-5.717808219178083,2.0,4,0,1,1
M,N,Y,450000.0,Working,secondary,Married,House / apartment,64.86027397260274,-5.717808219178083,2.0,1,1,6,0
M,N,Y,450000.0,Working,secondary,Married,House / apartment,64.86027397260274,-5.717808219178083,2.0,0,11,0,0
M,N,Y,450000.0,Working,secondary,Married,House / apartment,64.86027397260274,-5.717808219178083,2.0,0,3,1,0
M,N,Y,450000.0,Working,secondary,Married,House / apartment,64.86027397260274,-5.717808219178083,2.0,24,1,6,1
M,N,Y,450000.0,Working,secondary,Married,House / apartment,64.86027397260274,-5.717808219178083,2.0,0,1,2,0
M,N,Y,270000.0,Pensioner,Higher education,Married,House / apartment,41.74520547945205,1000.6657534246575,2.0,0,14,30,0
M,N,Y,270000.0,Pensioner,Higher education,Married,House / apartment,41.74520547945205,1000.6657534246575,2.0,7,0,1,1
M,N,Y,270000.0,Pensioner,Higher education,Married,House / apartment,41.74520547945205,1000.6657534246575,2.0,16,0,1,1
M,Y,N,180000.0,Working,secondary,Single,With parents,30.50958904109589,-9.553424657534247,1.0,33,9,13,1
M,Y,N,180000.0,Working,secondary,Single,With parents,30.50958904109589,-9.553424657534247,1.0,21,10,1,1
M,Y,N,180000.0,Working,secondary,Single,With parents,30.50958904109589,-9.553424657534247,1.0,0,1,13,0
F,N,N,180000.0,Working,Higher education,Married,With parents,27.153424657534245,-7.301369863013699,4.0,0,14,0,0
F,N,N,180000.0,Working,Higher education,Married,With parents,27.153424657534245,-7.301369863013699,4.0,0,37,0,0
F,N,N,180000.0,Working,Higher education,Married,With parents,27.153424657534245,-7.301369863013699,4.0,0,36,0,0
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,0,1,0,0
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,11,10,0,1
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,6,8,0,0
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,0,5,0,0
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,13,4,0,1
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,17,3,2,1
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,11,3,2,1
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,0,8,0,0
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,12,2,0,1
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,0,3,0,0
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,6,8,0,0
F,Y,Y,560250.0,Working,secondary,Single,House / apartment,35.58082191780822,-6.383561643835616,3.0,0,5,0,0
F,N,Y,337500.0,Working,Higher education,Married,House / apartment,42.87123287671233,-11.389041095890411,6.0,7,22,0,0
F,N,Y,337500.0,Working,Higher education,Married,House / apartment,42.87123287671233,-11.389041095890411,6.0,13,2,1,1
F,N,Y,337500.0,Working,Higher education,Married,House / apartment,42.87123287671233,-11.389041095890411,6.0,0,0,7,1
F,N,Y,337500.0,Working,Higher education,Married,House / apartment,42.87123287671233,-11.389041095890411,6.0,0,1,0,0
F,N,Y,337500.0,Working,Higher education,Married,House / apartment,42.87123287671233,-11.389041095890411,6.0,0,16,0,0
F,Y,Y,315000.0,Working,Higher education,Married,House / apartment,38.367123287671234,-0.8,4.0,29,17,4,1
F,Y,Y,315000.0,Working,Higher education,Married,House / apartment,38.367123287671234,-0.8,4.0,0,8,20,0
F,Y,Y,315000.0,Working,Higher education,Married,House / apartment,38.367123287671234,-0.8,4.0,0,48,2,0
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,49.013698630136986,-0.547945205479452,2.0,0,5,4,0
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,49.013698630136986,-0.547945205479452,2.0,9,27,0,0
M,Y,Y,135000.0,Working,secondary,Married,House / apartment,49.013698630136986,-0.547945205479452,2.0,6,3,0,1
F,N,Y,180000.0,Working,secondary,Married,House / apartment,42.413698630136984,-1.1287671232876713,6.0,0,24,0,0
F,N,Y,90000.0,Working,secondary,Married,House / apartment,27.12054794520548,-0.8767123287671232,6.0,0,1,2,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,13,19,1,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,0,8,1,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,6,19,1,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,36,1,1,1
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,5,3,1,1
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,0,2,0,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,0,0,36,1
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,36,3,1,1
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,13,19,1,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,5,19,1,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,13,19,1,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,0,8,5,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,0,1,1,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,6,5,0,1
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,4,0,0,1
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,0,4,1,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,22,4,0,1
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,0,9,1,0
F,Y,Y,202500.0,Pensioner,secondary,Married,House / apartment,64.08219178082192,1000.6657534246575,2.0,0,1,1,0
F,Y,Y,225000.0,Working,secondary,Single,House / apartment,29.813698630136987,-11.304109589041095,5.0,8,3,1,1
F,Y,Y,225000.0,Working,secondary,Single,House / apartment,29.813698630136987,-11.304109589041095,5.0,15,4,0,1
F,Y,Y,225000.0,Working,secondary,Single,House / apartment,29.813698630136987,-11.304109589041095,5.0,14,3,1,1
F,Y,Y,225000.0,Working,secondary,Single,House / apartment,29.813698630136987,-11.304109589041095,5.0,2,9,1,0
F,Y,Y,225000.0,Working,secondary,Single,House / apartment,29.813698630136987,-11.304109589041095,5.0,2,9,1,0
F,Y,Y,225000.0,Working,secondary,Single,House / apartment,29.813698630136987,-11.304109589041095,5.0,0,4,0,0
F,N,N,157500.0,Pensioner,secondary,Single,House / apartment,58.824657534246576,1000.6657534246575,1.0,0,24,1,0
F,N,N,157500.0,Pensioner,secondary,Single,House / apartment,58.824657534246576,1000.6657534246575,1.0,0,24,1,0
F,N,N,157500.0,Pensioner,secondary,Single,House / apartment,58.824657534246576,1000.6657534246575,1.0,21,3,0,1
F,N,N,157500.0,Pensioner,secondary,Single,House / apartment,58.824657534246576,1000.6657534246575,1.0,0,24,1,0
F,N,N,157500.0,Pensioner,secondary,Single,House / apartment,58.824657534246576,1000.6657534246575,1.0,19,10,1,1
F,N,N,157500.0,Pensioner,secondary,Single,House / apartment,58.824657534246576,1000.6657534246575,1.0,0,2,1,0
M,N,Y,189000.0,Working,secondary,Married,House / apartment,51.153424657534245,-4.131506849315069,6.0,0,19,1,0
M,N,Y,315000.0,Working,secondary,Single,House / apartment,47.0986301369863,-6.635616438356164,1.0,0,2,0,0
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,35.676712328767124,-4.383561643835616,6.0,29,9,1,1
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,35.676712328767124,-4.383561643835616,6.0,34,6,0,1
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,35.676712328767124,-4.383561643835616,6.0,34,9,1,1
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,35.676712328767124,-4.383561643835616,6.0,38,9,1,1
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,35.676712328767124,-4.383561643835616,6.0,20,9,1,1
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,35.676712328767124,-4.383561643835616,6.0,18,9,1,1
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,35.676712328767124,-4.383561643835616,6.0,0,13,0,0
M,Y,Y,112500.0,Working,secondary,Married,House / apartment,35.676712328767124,-4.383561643835616,6.0,0,8,0,0
F,N,Y,112500.0,Working,secondary,Single,House / apartment,37.24109589041096,-4.635616438356164,3.0,14,10,0,1
F,N,Y,112500.0,Working,secondary,Single,House / apartment,37.24109589041096,-4.635616438356164,3.0,14,10,0,1
F,N,Y,112500.0,Working,secondary,Single,House / apartment,37.24109589041096,-4.635616438356164,3.0,16,6,0,1
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,61.726027397260275,1000.6657534246575,2.0,38,6,0,1
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,61.726027397260275,1000.6657534246575,2.0,0,6,0,0
F,N,Y,112500.0,Pensioner,secondary,Married,House / apartment,61.726027397260275,1000.6657534246575,2.0,7,11,1,0
M,N,Y,135000.0,Working,secondary,Married,House / apartment,35.71780821917808,-0.547945205479452,6.0,0,9,0,0
M,N,Y,135000.0,Working,secondary,Married,House / apartment,35.71780821917808,-0.547945205479452,6.0,0,9,0,0
M,N,Y,135000.0,Working,secondary,Married,House / apartment,35.71780821917808,-0.547945205479452,6.0,0,9,0,0
M,N,Y,135000.0,Working,secondary,Married,House / apartment,35.71780821917808,-0.547945205479452,6.0,0,12,4,0
M,Y,Y,238500.0,Pensioner,secondary,Married,House / apartment,68.90958904109588,1000.6657534246575,2.0,33,6,0,1
M,Y,Y,238500.0,Pensioner,secondary,Married,House / apartment,68.90958904109588,1000.6657534246575,2.0,39,6,0,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,49.726027397260275,-4.964383561643835,4.0,0,7,2,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,49.726027397260275,-4.964383561643835,4.0,0,9,1,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,49.726027397260275,-4.964383561643835,4.0,0,4,5,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,49.726027397260275,-4.964383561643835,4.0,0,8,1,0
F,N,Y,157500.0,Working,secondary,Married,House / apartment,49.726027397260275,-4.964383561643835,4.0,0,0,9,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,49.726027397260275,-4.964383561643835,4.0,0,0,9,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,49.726027397260275,-4.964383561643835,4.0,0,0,9,1
F,N,Y,157500.0,Working,secondary,Married,House / apartment,49.726027397260275,-4.964383561643835,4.0,0,7,2,0
M,N,Y,126000.0,Working,secondary,Married,House / apartment,43.75890410958904,-2.8794520547945206,2.0,58,2,1,1
M,N,Y,126000.0,Working,secondary,Married,House / apartment,43.75890410958904,-2.8794520547945206,2.0,46,2,1,1
M,N,Y,126000.0,Working,secondary,Married,House / apartment,43.75890410958904,-2.8794520547945206,2.0,46,2,1,1
M,N,Y,126000.0,Working,secondary,Married,House / apartment,43.75890410958904,-2.8794520547945206,2.0,24,2,1,1
F,Y,Y,94500.0,Working,secondary,Married,House / apartment,34.5972602739726,-9.553424657534247,6.0,0,7,0,0
F,Y,Y,94500.0,Working,secondary,Married,House / apartment,34.5972602739726,-9.553424657534247,6.0,0,3,0,0
F,N,Y,315000.0,Working,secondary,Married,House / apartment,61.18904109589041,-40.57534246575342,2.0,45,7,0,1
